"climate_worry","age","gender","income","right_orientation","region","happiness","life_satisfaction","year","expo","years_education"
3,21,FALSE,8,5,"Bács-Kiskun",5,5,"2",-0.327294921875,13
4,62,FALSE,8,7,"Békés",9,10,"2",-0.287523508071899,16
3,46,FALSE,7,2,"Fejér",7,7,"2",-0.386952042579651,13
3,46,TRUE,3,5,"Fejér",6,6,"2",-0.357123482227325,11
4,32,FALSE,10,2,"Pest",9,8,"2",-0.377009189128876,11
5,34,FALSE,4,9,"Pest",6,1,"2",-0.377009189128876,11
4,68,FALSE,1,4,"Pest",4,4,"2",-0.367066335678101,10
3,36,TRUE,2,5,"Bács-Kiskun",6,2,"2",-0.327294921875,11
4,80,FALSE,1,10,"Budapest",9,9,"2",-0.297466361522675,10
2,66,TRUE,1,6,"Pest",5,5,"2",-0.327294921875,11
4,61,FALSE,1,4,"Borsod-Abaúj-Zemplén",6,5,"2",-0.337237775325775,14
2,48,FALSE,7,5,"Budapest",7,7,"2",-0.337237775325775,13
4,47,FALSE,10,2,"Budapest",7,7,"2",-0.357123482227325,13
3,73,FALSE,1,6,"Pest",5,4,"2",-0.337237775325775,14
3,47,FALSE,7,5,"Pest",6,1,"2",-0.377009189128876,13
3,68,FALSE,1,5,"Hajdú-Bihar",4,4,"2",-0.357123482227325,14
3,69,TRUE,4,8,"Pest",8,9,"2",-0.297466361522675,18
3,28,FALSE,3,5,"Budapest",9,10,"2",-0.317352068424225,16
3,75,TRUE,7,5,"Borsod-Abaúj-Zemplén",6,8,"2",-0.386952042579651,16
4,24,FALSE,6,7,"Békés",7,5,"2",-0.357123482227325,11
4,69,FALSE,2,6,"Borsod-Abaúj-Zemplén",7,7,"2",-0.377009189128876,10
2,57,TRUE,1,7,"Borsod-Abaúj-Zemplén",6,5,"2",-0.317352068424225,11
5,24,FALSE,10,4,"Győr-Moson-Sopron",6,6,"3",-0.0912843942642212,13
3,68,TRUE,2,6,"Somogy",5,7,"3",-0.0452589988708496,10
3,57,FALSE,6,4,"Borsod-Abaúj-Zemplén",6,6,"3",-0.0452589988708496,11
4,28,TRUE,10,5,"Komárom-Esztergom",8,8,"3",-0.0912843942642212,14
5,53,FALSE,7,3,"Bács-Kiskun",6,6,"3",-0.0728742361068726,13
4,53,FALSE,7,6,"Budapest",8,7,"3",-0.0544640779495239,15
3,83,FALSE,1,6,"Győr-Moson-Sopron",8,8,"3",-0.0360539197921753,13
3,67,FALSE,9,3,"Budapest",8,7,"3",-0.026848840713501,11
3,49,TRUE,8,3,"Budapest",7,8,"3",-0.0544640779495239,18
4,46,FALSE,10,4,"Csongrád",9,5,"3",-0.0452589988708496,16
3,65,FALSE,2,7,"Pest",6,7,"3",-0.026848840713501,13
3,50,FALSE,2,8,"Fejér",4,3,"3",-0.0544640779495239,13
4,67,FALSE,2,0,"Csongrád",7,7,"3",-0.0544640779495239,11
4,44,FALSE,5,1,"Hajdú-Bihar",6,6,"3",-0.0820793151855469,14
3,86,FALSE,7,7,"Vas",5,8,"3",-0.026848840713501,13
5,44,FALSE,7,9,"Bács-Kiskun",2,9,"3",-0.0176437616348267,11
4,53,TRUE,6,6,"Bács-Kiskun",8,8,"3",-0.0360539197921753,13
4,25,TRUE,3,5,"Veszprém",8,7,"3",-0.0820793151855469,11
3,67,TRUE,3,7,"Szabolcs-Szatmár-Bereg",6,5,"3",-0.0360539197921753,13
3,51,TRUE,5,5,"Csongrád",4,3,"3",-0.0452589988708496,10
3,60,TRUE,6,6,"Borsod-Abaúj-Zemplén",8,8,"3",-0.0360539197921753,14
2,54,FALSE,6,3,"Pest",7,6,"3",-0.0728742361068726,11
4,43,FALSE,8,1,"Budapest",6,3,"3",-0.0820793151855469,13
3,44,FALSE,5,3,"Pest",9,4,"3",-0.0452589988708496,13
3,74,FALSE,1,5,"Csongrád",8,6,"3",-0.0452589988708496,11
3,28,FALSE,6,5,"Csongrád",10,9,"3",-0.0452589988708496,13
3,69,FALSE,1,8,"Bács-Kiskun",7,6,"3",-0.0452589988708496,10
4,19,TRUE,8,5,"Budapest",8,8,"3",-0.0544640779495239,13
3,66,TRUE,2,10,"Szabolcs-Szatmár-Bereg",10,10,"3",-0.0176437616348267,11
5,31,TRUE,7,3,"Bács-Kiskun",9,2,"3",-0.0820793151855469,11
4,36,FALSE,10,8,"Budapest",7,8,"3",-0.0360539197921753,13
3,50,FALSE,4,10,"Borsod-Abaúj-Zemplén",8,10,"3",-0.0820793151855469,11
2,24,FALSE,8,0,"Budapest",10,10,"3",-0.0912843942642212,13
3,37,FALSE,7,5,"Komárom-Esztergom",8,8,"3",-0.0912843942642212,13
3,34,FALSE,7,9,"Pest",6,8,"3",-0.0176437616348267,13
4,58,FALSE,8,2,"Pest",9,3,"3",-0.0728742361068726,11
3,56,TRUE,1,8,"Borsod-Abaúj-Zemplén",2,5,"3",-0.0452589988708496,10
4,21,FALSE,7,0,"Békés",9,7,"3",-0.0544640779495239,14
3,71,TRUE,3,5,"Csongrád",8,10,"3",-0.0452589988708496,11
3,73,TRUE,1,7,"Zala",5,5,"3",-0.0820793151855469,11
3,74,FALSE,9,5,"Pest",8,4,"3",-0.0544640779495239,10
2,34,FALSE,7,5,"Veszprém",7,10,"3",-0.0452589988708496,13
4,53,TRUE,1,8,"Szabolcs-Szatmár-Bereg",5,5,"3",-0.0452589988708496,18
4,49,TRUE,10,7,"Fejér",8,8,"3",-0.0176437616348267,18
5,57,FALSE,8,0,"Budapest",7,4,"3",-0.0360539197921753,13
5,24,FALSE,9,5,"Somogy",8,8,"3",-0.0452589988708496,16
3,57,FALSE,5,5,"Szabolcs-Szatmár-Bereg",8,9,"3",-0.0728742361068726,11
4,48,TRUE,3,2,"Hajdú-Bihar",6,6,"3",-0.0636691570281982,11
2,50,TRUE,1,6,"Borsod-Abaúj-Zemplén",5,8,"3",-0.0544640779495239,10
3,21,TRUE,9,5,"Budapest",10,10,"3",-0.0728742361068726,13
4,60,FALSE,7,0,"Pest",8,6,"3",-0.0912843942642212,13
3,53,FALSE,4,5,"Heves",8,4,"3",-0.0360539197921753,11
3,46,TRUE,9,8,"Szabolcs-Szatmár-Bereg",10,9,"3",-0.0360539197921753,11
2,85,FALSE,1,5,"Baranya",6,7,"3",-0.0636691570281982,10
5,79,FALSE,7,9,"Vas",6,6,"3",-0.0452589988708496,13
3,57,TRUE,4,5,"Heves",9,5,"3",-0.0360539197921753,11
3,61,TRUE,6,6,"Borsod-Abaúj-Zemplén",7,6,"3",-0.0452589988708496,11
4,50,FALSE,6,9,"Hajdú-Bihar",7,8,"3",-0.00843868255615234,11
5,45,TRUE,1,10,"Szabolcs-Szatmár-Bereg",10,5,"3",-0.0636691570281982,13
5,40,FALSE,6,10,"Tolna",9,8,"3",-0.0912843942642212,11
3,27,FALSE,10,5,"Budapest",8,7,"3",-0.0452589988708496,14
3,32,FALSE,1,6,"Borsod-Abaúj-Zemplén",7,7,"3",-0.0360539197921753,10
3,87,FALSE,1,0,"Csongrád",8,8,"3",-0.0728742361068726,10
2,48,FALSE,10,0,"Budapest",10,8,"3",-0.0820793151855469,16
3,75,TRUE,5,8,"Szabolcs-Szatmár-Bereg",6,10,"3",-0.00843868255615234,14
3,68,TRUE,3,3,"Baranya",4,3,"3",-0.0728742361068726,11
5,22,TRUE,4,3,"Hajdú-Bihar",6,7,"3",-0.0912843942642212,13
4,79,FALSE,3,6,"Tolna",4,3,"3",-0.0728742361068726,10
5,38,FALSE,8,0,"Szabolcs-Szatmár-Bereg",8,0,"3",-0.0912843942642212,13
3,56,FALSE,6,5,"Budapest",8,7,"3",-0.0544640779495239,15
2,78,TRUE,3,0,"Budapest",7,8,"3",-0.0820793151855469,10
5,62,FALSE,2,8,"Komárom-Esztergom",7,7,"3",-0.00843868255615234,11
3,66,TRUE,4,7,"Vas",6,7,"3",-0.0360539197921753,10
4,32,TRUE,9,0,"Hajdú-Bihar",8,6,"3",-0.0912843942642212,16
3,61,FALSE,4,5,"Borsod-Abaúj-Zemplén",6,5,"3",-0.0452589988708496,13
3,17,TRUE,8,8,"Hajdú-Bihar",8,8,"3",-0.0360539197921753,10
4,79,TRUE,4,7,"Bács-Kiskun",8,5,"3",-0.0452589988708496,13
4,52,TRUE,4,10,"Budapest",7,8,"3",-0.00843868255615234,11
3,31,FALSE,6,4,"Jász-Nagykun-Szolnok",7,5,"3",-0.0452589988708496,13
2,21,TRUE,5,10,"Szabolcs-Szatmár-Bereg",8,10,"3",-0.026848840713501,10
3,21,TRUE,7,7,"Szabolcs-Szatmár-Bereg",10,6,"3",-0.026848840713501,10
3,46,TRUE,8,2,"Csongrád",7,5,"3",-0.0728742361068726,13
4,74,FALSE,6,10,"Borsod-Abaúj-Zemplén",8,10,"3",-0.0176437616348267,18
3,73,FALSE,5,7,"Vas",7,8,"3",-0.0360539197921753,11
4,53,TRUE,9,0,"Pest",7,8,"3",-0.0912843942642212,16
4,73,TRUE,7,8,"Borsod-Abaúj-Zemplén",6,8,"3",-0.0176437616348267,16
3,41,TRUE,3,3,"Borsod-Abaúj-Zemplén",6,5,"3",-0.0544640779495239,13
3,71,TRUE,5,9,"Hajdú-Bihar",7,8,"3",-0.0176437616348267,11
3,78,TRUE,5,10,"Pest",10,10,"3",-0.0360539197921753,11
4,63,FALSE,8,5,"Fejér",5,5,"3",-0.0820793151855469,13
3,54,TRUE,1,5,"Veszprém",6,7,"3",-0.0728742361068726,11
3,35,FALSE,2,7,"Szabolcs-Szatmár-Bereg",10,10,"3",-0.0452589988708496,10
3,58,FALSE,7,4,"Pest",8,7,"3",-0.0544640779495239,10
1,62,TRUE,9,0,"Budapest",10,10,"3",-0.0544640779495239,16
3,38,FALSE,5,7,"Heves",3,6,"3",-0.0452589988708496,8
3,39,FALSE,8,0,"Budapest",10,9,"3",-0.0636691570281982,13
4,78,FALSE,3,6,"Pest",3,2,"3",-0.0728742361068726,11
3,79,FALSE,2,7,"Vas",7,6,"3",-0.0360539197921753,10
4,35,FALSE,5,5,"Zala",7,7,"3",-0.0452589988708496,11
4,58,FALSE,1,5,"Jász-Nagykun-Szolnok",5,6,"3",-0.026848840713501,10
3,24,FALSE,8,7,"Veszprém",5,5,"3",-0.0452589988708496,13
4,66,FALSE,6,7,"Bács-Kiskun",5,6,"3",-0.0912843942642212,16
4,38,TRUE,7,9,"Budapest",8,7,"3",-0.026848840713501,13
3,60,TRUE,1,6,"Hajdú-Bihar",5,3,"3",-0.0636691570281982,13
3,41,FALSE,1,9,"Szabolcs-Szatmár-Bereg",10,10,"3",-0.0452589988708496,11
4,25,TRUE,10,6,"Komárom-Esztergom",8,8,"3",-0.0544640779495239,13
3,60,TRUE,7,10,"Veszprém",8,8,"3",0.617506694793701,18
2,65,FALSE,1,10,"Borsod-Abaúj-Zemplén",10,10,"3",-0.0176437616348267,0
4,77,FALSE,8,10,"Budapest",8,10,"3",0.000766396522521973,13
3,42,TRUE,4,5,"Veszprém",8,7,"3",-0.0452589988708496,11
4,53,TRUE,4,8,"Hajdú-Bihar",7,8,"3",-0.00843868255615234,10
2,48,TRUE,6,6,"Borsod-Abaúj-Zemplén",7,8,"3",-0.0360539197921753,11
4,24,FALSE,7,7,"Fejér",5,3,"3",-0.0176437616348267,11
3,32,TRUE,6,5,"Veszprém",9,9,"3",-0.0912843942642212,11
3,28,TRUE,8,0,"Budapest",8,8,"3",-0.0728742361068726,13
4,32,TRUE,7,3,"Vas",6,6,"3",-0.0636691570281982,13
4,48,TRUE,9,8,"Szabolcs-Szatmár-Bereg",10,7,"3",-0.0452589988708496,11
4,51,FALSE,10,9,"Budapest",6,10,"3",-0.0452589988708496,13
4,54,TRUE,10,10,"Komárom-Esztergom",7,7,"3",-0.0912843942642212,11
4,58,FALSE,5,2,"Zala",4,3,"3",-0.0912843942642212,11
4,56,FALSE,7,8,"Jász-Nagykun-Szolnok",8,7,"3",-0.0176437616348267,13
3,69,TRUE,5,10,"Pest",4,7,"3",0.000766396522521973,13
3,41,FALSE,6,0,"Pest",10,10,"3",-0.0820793151855469,13
3,48,FALSE,5,5,"Pest",9,6,"3",-0.026848840713501,13
4,69,TRUE,6,8,"Vas",7,7,"3",-0.0360539197921753,11
3,79,FALSE,3,9,"Veszprém",9,9,"3",-0.0176437616348267,14
4,48,FALSE,10,6,"Győr-Moson-Sopron",8,8,"3",-0.0728742361068726,13
4,78,TRUE,1,5,"Borsod-Abaúj-Zemplén",5,5,"3",-0.0636691570281982,11
2,21,TRUE,10,5,"Budapest",8,8,"3",-0.0820793151855469,11
5,72,FALSE,8,9,"Pest",7,7,"3",-0.0176437616348267,10
3,40,TRUE,6,6,"Fejér",8,7,"3",-0.026848840713501,11
2,51,TRUE,3,2,"Szabolcs-Szatmár-Bereg",10,8,"3",-0.0544640779495239,8
4,24,FALSE,6,7,"Szabolcs-Szatmár-Bereg",7,7,"3",-0.0452589988708496,8
3,21,FALSE,1,10,"Szabolcs-Szatmár-Bereg",10,8,"3",-0.0360539197921753,11
4,33,FALSE,8,5,"Budapest",8,9,"3",-0.0820793151855469,13
5,47,FALSE,10,10,"Budapest",8,3,"3",-0.0544640779495239,13
3,48,FALSE,8,5,"Bács-Kiskun",8,8,"3",-0.0544640779495239,13
1,78,FALSE,8,10,"Budapest",7,9,"3",-0.0636691570281982,10
4,38,FALSE,5,10,"Budapest",7,8,"3",-0.00843868255615234,13
3,57,FALSE,5,8,"Veszprém",10,10,"3",-0.0176437616348267,11
4,48,FALSE,8,10,"Szabolcs-Szatmár-Bereg",9,9,"3",-0.0176437616348267,11
4,19,FALSE,4,5,"Borsod-Abaúj-Zemplén",8,10,"3",-0.0728742361068726,13
4,58,TRUE,10,9,"Fejér",8,9,"3",-0.0176437616348267,13
3,20,FALSE,3,7,"Heves",5,8,"3",-0.0544640779495239,10
3,74,TRUE,6,7,"Szabolcs-Szatmár-Bereg",8,8,"3",-0.0176437616348267,11
4,47,TRUE,7,0,"Budapest",7,9,"3",-0.0820793151855469,11
3,82,FALSE,9,6,"Heves",6,6,"3",-0.0360539197921753,10
2,28,TRUE,10,5,"Pest",5,4,"3",-0.0360539197921753,13
3,33,TRUE,1,6,"Szabolcs-Szatmár-Bereg",5,5,"3",-0.0452589988708496,10
3,73,TRUE,1,3,"Baranya",8,7,"3",-0.0728742361068726,10
4,58,TRUE,7,7,"Baranya",10,9,"3",-0.0176437616348267,11
4,19,FALSE,9,5,"Budapest",10,10,"3",-0.0912843942642212,13
5,51,FALSE,8,10,"Bács-Kiskun",6,8,"3",-0.0912843942642212,11
4,63,FALSE,8,5,"Somogy",9,9,"3",-0.0912843942642212,11
3,38,FALSE,8,4,"Budapest",8,3,"3",-0.0728742361068726,13
3,73,FALSE,2,0,"Budapest",10,8,"3",-0.0820793151855469,10
5,58,FALSE,10,0,"Budapest",8,8,"3",-0.0452589988708496,16
3,74,FALSE,3,4,"Komárom-Esztergom",5,6,"3",-0.0912843942642212,14
4,48,FALSE,4,0,"Szabolcs-Szatmár-Bereg",8,6,"3",-0.0728742361068726,14
4,35,FALSE,9,4,"Pest",5,4,"3",-0.0728742361068726,11
4,46,TRUE,6,6,"Vas",6,7,"3",-0.0452589988708496,11
3,29,TRUE,1,5,"Szabolcs-Szatmár-Bereg",8,9,"3",-0.0452589988708496,11
3,38,FALSE,8,4,"Borsod-Abaúj-Zemplén",5,5,"3",-0.0360539197921753,13
3,36,FALSE,4,6,"Hajdú-Bihar",6,5,"3",-0.0636691570281982,16
4,52,FALSE,3,1,"Hajdú-Bihar",7,7,"3",-0.0452589988708496,13
5,61,TRUE,7,8,"Csongrád",9,8,"3",-0.0176437616348267,11
3,25,FALSE,7,7,"Borsod-Abaúj-Zemplén",7,6,"3",-0.0452589988708496,11
4,55,FALSE,5,9,"Szabolcs-Szatmár-Bereg",9,9,"3",-0.0176437616348267,13
4,18,FALSE,6,3,"Békés",10,9,"3",-0.0636691570281982,13
3,48,TRUE,9,5,"Pest",7,7,"3",0.617506694793701,11
3,64,TRUE,6,5,"Csongrád",9,7,"3",-0.0912843942642212,10
3,80,FALSE,4,8,"Szabolcs-Szatmár-Bereg",9,8,"3",-0.0176437616348267,11
3,66,TRUE,5,8,"Fejér",6,5,"3",-0.0452589988708496,11
4,56,TRUE,10,0,"Bács-Kiskun",6,5,"3",-0.0912843942642212,14
2,41,TRUE,1,5,"Bács-Kiskun",7,7,"3",-0.0452589988708496,11
5,36,TRUE,10,0,"Budapest",6,6,"3",-0.0452589988708496,11
3,48,TRUE,4,3,"Zala",6,5,"3",-0.0912843942642212,13
4,24,FALSE,6,5,"Heves",7,7,"3",-0.0636691570281982,13
4,48,FALSE,7,7,"Bács-Kiskun",7,8,"3",-0.0728742361068726,13
4,17,TRUE,9,5,"Budapest",9,8,"3",-0.0544640779495239,10
2,38,TRUE,10,5,"Pest",6,6,"3",-0.0452589988708496,11
3,68,FALSE,1,6,"Somogy",5,6,"3",-0.0452589988708496,10
1,34,FALSE,10,6,"Szabolcs-Szatmár-Bereg",10,10,"3",-0.0452589988708496,11
4,19,FALSE,1,5,"Somogy",10,10,"3",0.000766396522521973,10
4,86,FALSE,3,7,"Szabolcs-Szatmár-Bereg",7,8,"3",-0.0176437616348267,10
2,19,TRUE,9,5,"Baranya",10,10,"3",-0.0544640779495239,11
5,57,FALSE,7,6,"Pest",4,2,"3",-0.0728742361068726,13
3,68,FALSE,7,8,"Veszprém",7,7,"3",-0.026848840713501,10
3,75,TRUE,7,5,"Vas",8,7,"3",-0.0820793151855469,11
2,48,TRUE,5,7,"Pest",9,6,"3",-0.026848840713501,11
4,65,TRUE,5,8,"Borsod-Abaúj-Zemplén",10,8,"3",-0.0452589988708496,10
3,71,FALSE,5,7,"Hajdú-Bihar",8,8,"3",-0.0360539197921753,13
4,80,FALSE,4,5,"Bács-Kiskun",5,2,"3",0.617506694793701,11
5,19,FALSE,6,2,"Pest",8,1,"3",-0.0728742361068726,13
4,70,TRUE,1,8,"Csongrád",8,9,"3",-0.0176437616348267,10
4,36,FALSE,10,5,"Zala",7,8,"3",-0.0912843942642212,13
3,34,FALSE,10,2,"Pest",8,2,"3",-0.0820793151855469,16
4,57,FALSE,3,7,"Hajdú-Bihar",6,5,"3",-0.026848840713501,13
2,59,FALSE,1,6,"Borsod-Abaúj-Zemplén",6,7,"3",-0.0360539197921753,10
4,63,FALSE,10,10,"Budapest",8,8,"3",-0.0176437616348267,11
3,47,TRUE,7,4,"Borsod-Abaúj-Zemplén",5,5,"3",-0.0544640779495239,11
3,66,FALSE,4,7,"Békés",7,5,"3",-0.0636691570281982,11
2,89,FALSE,9,5,"Pest",8,7,"3",-0.0452589988708496,10
3,36,FALSE,5,7,"Bács-Kiskun",7,8,"3",-0.0176437616348267,13
3,38,TRUE,6,10,"Fejér",10,10,"3",-0.0176437616348267,11
3,43,TRUE,3,6,"Zala",8,6,"3",-0.0636691570281982,11
4,49,FALSE,10,3,"Borsod-Abaúj-Zemplén",8,8,"3",-0.0544640779495239,18
4,48,TRUE,9,9,"Budapest",6,7,"3",-0.0176437616348267,13
4,34,FALSE,4,5,"Szabolcs-Szatmár-Bereg",10,7,"3",-0.0728742361068726,10
1,42,TRUE,4,5,"Szabolcs-Szatmár-Bereg",9,6,"3",-0.0728742361068726,14
5,63,FALSE,10,0,"Budapest",7,8,"3",-0.0636691570281982,16
4,32,FALSE,10,5,"Komárom-Esztergom",10,8,"3",-0.0912843942642212,13
3,53,FALSE,4,8,"Vas",6,8,"3",-0.026848840713501,11
3,60,FALSE,6,5,"Fejér",6,5,"3",-0.0912843942642212,16
3,53,TRUE,2,7,"Szabolcs-Szatmár-Bereg",5,5,"3",-0.026848840713501,11
3,28,FALSE,5,2,"Borsod-Abaúj-Zemplén",8,7,"3",-0.0912843942642212,13
3,85,FALSE,1,4,"Zala",2,0,"3",-0.0636691570281982,10
4,41,FALSE,7,5,"Pest",8,10,"3",-0.0176437616348267,11
5,78,FALSE,4,7,"Győr-Moson-Sopron",7,7,"3",-0.0452589988708496,13
1,68,FALSE,1,3,"Baranya",7,7,"3",-0.0452589988708496,10
3,68,FALSE,2,8,"Hajdú-Bihar",7,8,"3",0.718762564659119,10
5,59,TRUE,3,7,"Somogy",2,3,"3",-0.0820793151855469,11
4,81,TRUE,2,2,"Fejér",6,5,"3",-0.0820793151855469,11
3,65,FALSE,8,3,"Békés",8,7,"3",-0.0636691570281982,13
4,77,FALSE,5,2,"Szabolcs-Szatmár-Bereg",4,0,"3",-0.0912843942642212,14
3,38,TRUE,4,5,"Bács-Kiskun",6,5,"3",-0.0728742361068726,13
3,47,FALSE,1,5,"Budapest",7,7,"3",-0.0728742361068726,13
2,34,FALSE,9,7,"Pest",6,5,"3",-0.026848840713501,13
2,62,FALSE,4,8,"Borsod-Abaúj-Zemplén",9,9,"3",-0.00843868255615234,11
3,77,FALSE,1,7,"Pest",7,7,"3",-0.0360539197921753,10
3,83,FALSE,6,8,"Jász-Nagykun-Szolnok",8,8,"3",-0.0176437616348267,10
3,46,FALSE,8,10,"Fejér",9,9,"3",0.000766396522521973,15
4,43,FALSE,4,2,"Pest",2,2,"3",-0.0912843942642212,14
3,41,TRUE,8,8,"Szabolcs-Szatmár-Bereg",8,7,"3",-0.0176437616348267,10
4,27,TRUE,1,10,"Szabolcs-Szatmár-Bereg",5,5,"3",-0.0176437616348267,11
3,42,TRUE,4,5,"Somogy",7,8,"3",-0.0544640779495239,13
3,47,FALSE,3,5,"Szabolcs-Szatmár-Bereg",8,6,"3",-0.0360539197921753,13
2,24,FALSE,1,3,"Budapest",0,8,"3",-0.0912843942642212,13
4,48,FALSE,3,5,"Pest",5,3,"3",-0.0820793151855469,16
3,66,FALSE,6,8,"Borsod-Abaúj-Zemplén",7,8,"3",-0.026848840713501,16
3,16,FALSE,9,7,"Pest",9,8,"3",-0.026848840713501,10
3,68,FALSE,6,5,"Budapest",7,5,"3",-0.0544640779495239,10
3,43,FALSE,3,10,"Budapest",10,9,"3",-0.0452589988708496,13
3,23,TRUE,7,5,"Zala",7,5,"3",-0.0820793151855469,13
3,49,TRUE,7,7,"Zala",6,8,"3",-0.0728742361068726,11
5,80,TRUE,6,3,"Vas",7,7,"3",-0.0360539197921753,16
3,44,FALSE,7,5,"Szabolcs-Szatmár-Bereg",6,7,"3",-0.0636691570281982,18
3,63,TRUE,6,9,"Szabolcs-Szatmár-Bereg",7,7,"3",-0.0176437616348267,11
5,57,FALSE,9,5,"Pest",9,7,"3",-0.0360539197921753,16
5,27,TRUE,8,5,"Vas",7,5,"3",-0.0360539197921753,11
3,83,FALSE,2,8,"Pest",6,8,"3",-0.00843868255615234,10
5,73,FALSE,1,8,"Hajdú-Bihar",8,9,"3",-0.00843868255615234,11
2,34,FALSE,10,5,"Pest",8,0,"3",-0.0912843942642212,16
3,47,FALSE,9,8,"Pest",8,6,"3",-0.0176437616348267,11
3,68,FALSE,2,6,"Jász-Nagykun-Szolnok",5,5,"3",-0.0452589988708496,13
3,87,FALSE,2,2,"Veszprém",1,1,"3",-0.0728742361068726,10
3,76,FALSE,7,6,"Bács-Kiskun",5,8,"3",-0.0360539197921753,14
3,59,TRUE,5,8,"Bács-Kiskun",7,8,"3",-0.0176437616348267,11
2,49,TRUE,3,8,"Zala",8,6,"3",-0.0544640779495239,13
4,18,FALSE,6,8,"Jász-Nagykun-Szolnok",8,9,"3",-0.0176437616348267,10
3,32,TRUE,5,6,"Heves",6,5,"3",-0.0452589988708496,16
4,78,FALSE,1,5,"Békés",7,7,"3",-0.026848840713501,13
3,66,FALSE,8,8,"Heves",8,9,"3",-0.0360539197921753,16
4,75,FALSE,1,8,"Somogy",8,8,"3",-0.0360539197921753,10
4,42,FALSE,8,10,"Komárom-Esztergom",8,8,"3",-0.0912843942642212,13
4,15,TRUE,8,6,"Fejér",8,4,"3",-0.0728742361068726,10
3,80,FALSE,1,5,"Bács-Kiskun",3,2,"3",-0.0176437616348267,10
3,27,FALSE,8,5,"Szabolcs-Szatmár-Bereg",7,9,"3",-0.0452589988708496,13
3,53,FALSE,6,6,"Borsod-Abaúj-Zemplén",8,8,"3",-0.0360539197921753,13
3,42,FALSE,2,10,"Győr-Moson-Sopron",7,7,"3",-0.0912843942642212,13
3,63,TRUE,4,5,"Zala",5,5,"3",-0.0544640779495239,11
4,39,FALSE,9,5,"Fejér",8,5,"3",-0.0912843942642212,16
4,48,FALSE,7,7,"Borsod-Abaúj-Zemplén",8,5,"3",-0.0912843942642212,18
4,60,FALSE,3,5,"Somogy",5,4,"3",-0.0360539197921753,11
1,58,FALSE,8,2,"Vas",7,6,"3",-0.0820793151855469,11
5,60,TRUE,6,9,"Somogy",10,10,"3",-0.00843868255615234,13
3,73,FALSE,5,3,"Pest",6,8,"3",-0.0176437616348267,11
4,42,FALSE,7,5,"Heves",9,8,"3",-0.0820793151855469,13
3,23,TRUE,8,5,"Veszprém",8,8,"3",-0.0452589988708496,13
4,79,FALSE,1,2,"Zala",5,4,"3",-0.0636691570281982,10
3,43,FALSE,7,5,"Bács-Kiskun",7,8,"3",-0.0728742361068726,11
4,31,FALSE,7,9,"Bács-Kiskun",9,10,"3",-0.00843868255615234,13
4,58,TRUE,5,0,"Bács-Kiskun",6,7,"3",-0.0912843942642212,11
3,66,FALSE,3,6,"Heves",5,5,"3",-0.0544640779495239,10
3,32,FALSE,7,5,"Hajdú-Bihar",7,7,"3",-0.0636691570281982,13
3,34,TRUE,10,7,"Borsod-Abaúj-Zemplén",5,5,"3",-0.0452589988708496,13
2,40,TRUE,4,7,"Hajdú-Bihar",4,10,"3",-0.0452589988708496,10
3,62,FALSE,3,6,"Borsod-Abaúj-Zemplén",8,8,"3",-0.026848840713501,11
3,17,FALSE,7,6,"Budapest",9,8,"3",-0.0452589988708496,10
3,41,FALSE,10,4,"Szabolcs-Szatmár-Bereg",10,7,"3",-0.0636691570281982,11
4,38,TRUE,7,5,"Bács-Kiskun",5,5,"3",-0.0452589988708496,13
5,81,TRUE,8,0,"Győr-Moson-Sopron",7,7,"3",-0.0912843942642212,21
4,69,FALSE,7,5,"Vas",7,7,"3",-0.0360539197921753,16
3,61,FALSE,5,6,"Pest",6,6,"3",-0.0360539197921753,13
1,27,TRUE,4,4,"Pest",10,9,"3",-0.0360539197921753,11
4,64,TRUE,10,7,"Komárom-Esztergom",6,7,"3",-0.0360539197921753,11
4,78,TRUE,5,4,"Baranya",4,4,"3",-0.0728742361068726,11
3,39,FALSE,7,7,"Vas",5,9,"3",-0.0360539197921753,16
4,44,FALSE,3,6,"Csongrád",8,7,"3",-0.0452589988708496,13
3,49,FALSE,3,7,"Heves",8,3,"3",-0.0544640779495239,11
3,16,FALSE,8,5,"Szabolcs-Szatmár-Bereg",8,8,"3",-0.0636691570281982,10
4,65,TRUE,8,9,"Szabolcs-Szatmár-Bereg",9,8,"3",0.000766396522521973,13
5,44,FALSE,10,7,"Csongrád",8,6,"3",-0.0544640779495239,18
3,62,FALSE,7,4,"Baranya",4,4,"3",-0.0912843942642212,15
1,18,TRUE,10,7,"Veszprém",10,10,"3",0.617506694793701,11
3,31,FALSE,10,6,"Győr-Moson-Sopron",8,8,"3",-0.0728742361068726,14
1,76,FALSE,6,6,"Jász-Nagykun-Szolnok",9,8,"3",-0.0176437616348267,10
3,30,TRUE,3,5,"Somogy",7,7,"3",-0.0912843942642212,11
3,57,TRUE,9,5,"Szabolcs-Szatmár-Bereg",10,10,"3",-0.0636691570281982,11
3,48,TRUE,9,5,"Veszprém",7,7,"3",-0.0912843942642212,11
4,38,FALSE,8,4,"Budapest",7,8,"3",-0.0636691570281982,18
3,49,FALSE,7,4,"Borsod-Abaúj-Zemplén",8,8,"3",-0.0360539197921753,11
4,34,FALSE,6,6,"Fejér",5,5,"3",-0.0820793151855469,16
